Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Carlos De Pablo Herrero HernándezM25-29,MX,#981,152,1126,1353,46:33:00,3:09:04,2:32:12,6:39:03,75.5
Matteo CataniaM25-29,IT,#954,84,604,667,37:31:00,2:50:08,2:14:12,5:48:34,82.8
JUAN NICOLÁS RODRÍGUEZ JOYAM25-29,CO,#1042,37,293,320,39:44:00,2:44:42,1:51:47,5:23:05,87
Juan David Martínez CarrilloM25-29,CO,#997,26,212,232,39:31:00,2:44:17,1:41:10,5:14:49,88.4
Kevin Sirtori UtriaM25-29,CO,#1054,89,646,727,50:38:00,2:54:12,2:00:34,5:52:34,82.2
Juan David Quiroz MorenoM25-29,CO,#1030,157,1156,1397,52:07:00,3:03:38,2:35:12,6:42:37,75.1
Oscar Daniel Carrero MonroyM25-29,CO,#951,82,601,663,37:49:00,2:51:21,2:11:08,5:48:22,82.8
Wilson HurtadoM25-29,CO,#983,130,927,1074,41:37:00,3:08:04,2:08:13,6:15:52,78.7
Daniel Posada PatiñoM25-29,CO,#1027,8,47,49,29:56:00,2:27:08,1:36:14,4:38:02,95.6
César Humberto García MenesesM25-29,CO,#972,98,684,775,39:09:00,2:59:01,2:07:43,5:55:43,81.7
Juan Sebastian MahechaM25-29",CO,#93,2,14,14,27:31:00,2:17:57,1:28:53,4:17:50,100
Juan David Sanchez ValenciaM25-29,CO,#1050,91,653,737,46:43:00,2:50:05,2:08:16,5:53:00,82.1
Carlos Lopez HoyosM25-29,CO,#2047,160,1184,1437,53:41:00,3:04:24,2:40:06,6:47:23,74.5
john palmaM25-29,EC,#1019,5,42,44,38:46:00,2:15:24,1:36:10,4:36:32,95.9
Martin ArredondoM25-29,CO,#929,108,781,895,41:55:00,2:59:51,2:13:11,6:03:43,80.5
Alejandro GaviriaM25-29,CO,#974,4,41,43,30:55:00,2:28:59,1:31:13,4:36:24,95.9
Sebastián Camilo Ballén MosqueraM25-29,CO,#275,58,415,457,44:49:00,2:49:53,1:53:16,5:34:54,85
Nicolas FerrerM25-29,CO,#964,77,536,590,39:21:00,2:37:56,2:15:43,5:43:02,83.7
Juan Pablo Guerrero BorbónM25-29,CO,#979,127,915,1061,47:06:00,2:58:56,2:19:25,6:14:40,78.9
Elias ChalaM25-29,CO,#957,17,127,139,32:13:00,2:27:31,1:58:23,5:03:16,90.6
Juan Pablo CoronadoM25-29",CO,#91,3,21,21,32:18:00,2:16:52,1:30:11,4:24:50,98.4
Alex BorreroM25-29,CO,#936,158,1159,1400,57:03:00,3:07:06,2:23:25,6:42:58,75
Samir Ceron MartinezM25-29,CO,#956,13,84,91,40:11:00,2:28:16,1:38:49,4:53:58,92.3
Daniel BustamanteM25-29,CO,#942,47,349,384,38:30:00,2:34:58,2:06:45,5:29:53,85.8
Sergio Andrés Cáceres CarrilloM25-29,CO,#418,15,92,100,30:17:00,2:38:29,1:42:35,4:55:28,92
Sergio Jair Hoyos HurtadoM25-29,CO,#435,103,736,841,41:20:00,2:55:15,2:15:22,6:00:21,81
Nicolas CareM25-29,CO,#948,16,103,112,39:57:00,2:30:36,1:39:31,4:58:05,91.5
Darel Ribero UnzuetaM25-29,BO,#1036,70,492,545,40:24:00,2:46:47,2:06:10,5:39:42,84.2
Johan Sebastian Quiroga TorresM25-29,CO,#1029,30,224,244,41:26:00,2:39:00,1:48:42,5:16:07,88.2
Sergio Preciado PuaM25-29,CO,#392,170,1277,1572,51:20:00,3:12:11,2:51:56,7:04:48,72.3
David Sánchez CamposM25-29,CO,#1048,99,705,803,41:24:00,2:43:24,2:24:38,5:57:22,81.4
German Alexis MarmolM25-29,EC,#994,40,315,346,32:40:00,2:43:33,2:04:53,5:26:31,86.4
Jesus ChinomeM25-29,CO,#420,24,171,185,46:14:00,2:22:08,1:57:05,5:09:29,89.4
Rafael Ernesto Rincon LopezM25-29,CO,#1037,53,385,425,39:54:00,2:36:56,2:07:31,5:32:44,85.3
Fabian TorresM25-29,CO,#1057,116,830,957,33:00:00,3:02:45,2:19:31,6:07:09,80
Javier AmorteguiM25-29,CO,#920,63,446,489,45:55:00,2:41:26,1:58:02,5:36:52,84.7
Edwin Giovanni Ussa ValderramaM25-29,CO,#1063,97,682,772,43:53:00,2:52:39,2:09:53,5:55:24,81.7
Gabriel Salazar ArguelloM25-29,CR,#1045,167,1257,1541,56:06:00,3:34:59,2:17:17,7:01:02,72.8
Sebastian AristizabalM25-29,CO,#927,39,307,336,32:44:00,2:38:08,2:10:18,5:25:45,86.5
Jose Enrique Ramos MolestinaM25-29,EC,#1732,61,442,485,38:49:00,2:39:40,2:10:18,5:36:41,84.7
David Arias PalacioM25-29,CO,#925,125,908,1054,47:04:00,2:57:17,2:19:47,6:14:12,78.9
Juan Sebastian Gonzalez IriarteM25-29,CO,#976,163,1203,1460,58:21:00,3:07:54,2:32:29,6:49:53,74.2
Nelson BallénM25-29,CO,#274,105,738,845,39:52:00,2:56:09,2:12:55,6:00:27,81
Alberto Krebs LeyvaM25-29,MX,#987,121,896,1038,43:59:00,3:04:48,2:13:58,6:12:50,79.1
Joel Felipe Mora GuarinM25-29,CO,#1010,143,1065,1264,46:15:00,3:05:27,2:27:37,6:31:00,76.6
Santiago Carmona RincónM25-29,CO,#949,78,555,611,43:53:00,2:44:36,2:06:40,5:44:10,83.5
carlos pereiraM25-29,CO,#1024,74,513,566,41:33:00,2:48:05,2:04:23,5:41:17,83.9
Juan David Flórez VanegasM25-29,CO,#965,161,1185,1438,58:21:00,3:26:45,2:05:34,6:47:26,74.5
José David Molano VargasM25-29,CO,#1007,168,1262,1549,56:51:00,3:09:11,2:43:43,7:02:19,72.6
Daniel Armando Quito NeiraM25-29,CO,#1031,112,806,924,50:17:00,3:03:21,2:04:08,6:04:59,80.3
Iván LeónM25-29,CO,#988,173,1341,1679,1:09:37,3:31:31,2:25:02,7:24:42,70
Jhon ParraM25-29,CO,#1020,148,1098,1313,53:35:00,3:07:08,2:27:43,6:35:35,76
Jean RiosM25-29",CO,#186,1,9,9,29:56:00,2:17:44,1:21:07,4:13:09,101.1
Juan Fernando Góngora RodríguezM25-29,CO,#361,92,665,753,49:51:00,2:57:27,2:00:41,5:54:04,81.9
juan Camilo QuejadaM25-29,CO,#1028,44,344,378,44:26:00,2:43:01,1:52:08,5:29:12,85.9
Julian Alfredo Parra PinedaM25-29,CO,#2087,176,1387,1777,57:01:00,4:06:40,2:45:27,8:02:40,66
Nicolas Alvarez ValenciaM25-29,CO,#919,73,508,561,40:01:00,2:34:44,2:19:12,5:40:51,84
Cristian Andres Gualteros LopezM25-29,CO,#978,141,1056,1253,57:03:00,2:51:28,2:30:25,6:30:17,76.7
Christian CarrilloM25-29,CO,#952,146,1085,1291,52:05:00,3:06:58,2:23:02,6:33:34,76.3
Jhonatan MendozaM25-29,CO,#1001,10,76,81,43:05:00,2:30:18,1:32:30,4:51:20,92.9
Andres MontoyaM25-29,CO,#1009,129,920,1066,38:10:00,2:59:00,2:27:09,6:15:02,78.8
Sebastian Casallas PicoM25-29,CO,#2126,52,383,423,45:06:00,2:38:25,2:03:52,5:32:39,85.4
Juan Camilo Aristizabal LopezM25-29,CO,#928,42,326,357,44:20:00,2:41:36,1:53:40,5:27:25,86.2
Andrés LinceM25-29,CO,#2046,107,775,888,53:05:00,3:00:14,2:03:57,6:03:28,80.5
Jairo Jassit Manzur CaroM25-29,CO,#992,60,437,479,48:00:00,2:46:28,1:55:14,5:36:07,84.8
Matthew SayreM25-29,US,#350,172,1327,1661,50:28:00,3:29:45,2:47:25,7:21:19,70.4
Sebastian Perez JaramilloM25-29,CO,#332,144,1071,1272,38:20:00,3:07:02,2:32:33,6:32:05,76.5
Andres Felipe Narvaez TorresM25-29,CO,#1016,38,301,329,41:26:00,2:46:49,1:51:38,5:24:56,86.7
Juan Camilo Botero LondoñoM25-29,CO,#938,177,1392,1784,1:05:15,3:36:00,3:14:23,8:09:30,65.3
Paul ParraM25-29,EC,#1021,151,1121,1347,43:43:00,3:16:35,2:23:43,6:38:45,75.6
Jose Bros TejedorM25-29,ES,#941,90,651,735,51:24:00,2:48:32,2:04:27,5:52:53,82.1
Pablo Esteban Santamaria SantamariaM25-29,CO,#2095,41,324,355,41:18:00,2:36:14,2:03:26,5:27:18,86.3
William PerezM25-29,CO,#1025,138,995,1168,54:49:00,2:51:51,2:24:11,6:24:07,77.6
Jonathan Esteban Garcia EscobarM25-29,CO,#971,137,994,1167,44:59:00,3:04:28,2:20:27,6:23:50,77.6
Jefersson Muñoz AcevedoM25-29,CO,#1012,45,345,379,36:08:00,2:36:51,2:10:06,5:29:21,85.9
Mauricio Delgado TamayoM25-29,CO,#960,49,357,394,45:38:00,2:40:42,1:56:38,5:30:34,85.7
Edgar SilvaM25-29,CO,#1053,22,151,164,28:16:00,2:47:30,1:44:51,5:06:09,90
Jairo Alejandro Ángel EscobarM25-29,CO,#922,62,443,486,32:46:00,2:41:37,2:16:02,5:36:41,84.7
Diego BohorquezM25-29,CO,#518,85,617,687,39:32:00,2:59:02,2:03:28,5:49:55,82.6
Carlos Eduardo Cardona MurciaM25-29,CO,#947,117,850,982,48:38:00,3:03:56,2:07:36,6:09:10,79.7
Cristian Fabian Paez QuevedoM25-29,CO,#1018,65,453,497,50:48:00,2:43:22,1:57:41,5:37:17,84.6
Alvaro Villate GaitanM25-29,CO,#1069,136,987,1158,58:50:00,2:53:13,2:23:05,6:22:25,77.8
Camilo BalagueraM25-29,CO,#933,86,619,691,36:17:00,2:50:31,2:16:29,5:50:06,82.5
Denis ReyesM25-29,HN,#1035,142,1057,1255,50:04:00,2:56:07,2:34:10,6:30:30,76.7
Shady BayterM25-29,CO,#461,55,404,446,43:53:00,2:49:55,1:53:48,5:34:03,85.1
Eric Meneses MartínezM25-29,CO,#1002,57,414,456,44:20:00,2:40:56,1:59:35,5:34:52,85
Juan Jose Hincapie ToroM25-29,CO,#982,122,900,1043,43:17:00,2:54:58,2:22:48,6:12:59,79.1
Andres Ramirez RestrepoM25-29,CO,#1033,119,879,1018,37:37:00,3:00:15,2:20:06,6:11:07,79.4
Andres SarmientoM25-29,CO,#94,19,144,157,35:49:00,2:42:33,1:41:03,5:05:29,90.1
Erik Granda TorresM25-29,EC,#427,81,596,657,48:06:00,2:57:42,1:53:42,5:47:48,82.9
Samuel HernandezM25-29,CO,#277,114,817,937,43:12:00,3:09:15,2:02:07,6:06:00,80.1
Alejandro Arango DávilaM25-29,CO,#924,83,602,665,38:41:00,2:40:47,2:21:08,5:48:26,82.8
Luis ZamoraM25-29,CO,#1070,159,1176,1424,50:19:00,3:15:07,2:25:08,6:45:44,74.7
Juan Pablo ContrerasM25-29,CO,#391,118,876,1012,50:36:00,2:57:02,2:15:27,6:10:41,79.4
Yonnatan Alejandro Rivas VenegasM25-29,CO,#1038,14,90,98,34:40:00,2:26:46,1:49:06,4:55:19,92.1
Jaime Andres Chaux AnayaM25-29,CO,#959,174,1362,1729,44:23:00,3:39:15,2:59:12,7:38:27,68.5
Jhon CaroM25-29,CO,#276,33,252,273,36:03:00,2:38:24,1:56:40,5:18:29,87.8
Rodrigo Alejandro Lisboa PrietoM25-29,CO,#989,48,356,393,37:55:00,2:46:38,1:57:32,5:30:30,85.7
Yohan Murcia MongeM25-29,CR,#1013,153,1140,1375,48:14:00,3:10:11,2:33:44,6:41:15,75.3
Fernando ParraM25-29,CO,#314,171,1309,1630,46:13:00,3:20:23,2:59:08,7:15:23,71.1
John RojasM25-29,CO,#1043,110,796,913,55:02:00,3:00:22,2:01:15,6:04:29,80.4
Daniel Martinez BelloM25-29,CO,#996,28,214,234,51:59:00,2:27:20,1:48:47,5:14:58,88.4
Juan Carlos Peña SorianoM25-29,CO,#1023,68,474,523,51:23:00,2:45:28,1:52:37,5:38:49,84.3
Jeronimo Santa VallejoM25-29,CO,#1052,67,473,522,35:25:00,2:49:29,2:06:10,5:38:45,84.3
Daniel GneccoM25-29,CO,#134,156,1154,1393,44:31:00,3:20:32,2:28:01,6:42:16,75.1
MARCO LEIVA TAKEMICHEM25-29,CO,#419,93,667,755,39:16:00,2:59:38,2:03:28,5:54:08,81.9
Mauro GarciaM25-29,MX,#970,131,929,1076,41:26:00,2:51:05,2:32:10,6:16:04,78.7
Juan Carlos AvendañoM25-29,CO,#932,56,413,455,42:37:00,2:35:11,2:08:49,5:34:52,85
Juan Camilo Arias PerdomoM25-29,CO,#926,135,976,1146,45:39:00,2:55:32,2:32:34,6:21:52,77.9
Benjamin LopezM25-29,EC,#991,147,1089,1297,46:48:00,3:05:53,2:27:17,6:34:22,76.2
Juan CarvajalM25-29,CO,#497,66,467,515,46:12:00,2:46:25,1:58:50,5:38:27,84.4
Rafael Martins GrimaldiM25-29,BR,#999,150,1118,1339,54:53:00,3:17:09,2:16:51,6:38:03,75.7
Juan Sebastian EspinosaM25-29,CO,#963,71,494,547,38:36:00,2:46:54,2:05:32,5:40:02,84.1
Leonardo SolorzanoM25-29,CO,#308,120,884,1023,33:57:00,2:53:14,2:36:22,6:11:17,79.4
Alejandro Mazo ArbeláezM25-29,CO,#454,21,146,159,38:40:00,2:35:50,1:44:13,5:05:39,90.1
Pierre BouvardM25-29,FR,#939,80,577,635,37:37:00,2:48:54,2:12:04,5:46:33,83.1
Carlos MedinaM25-29,CO,#1000,11,78,85,37:40:00,2:22:35,1:47:11,4:52:19,92.7
Juan Pablo Campo OrtegaM25-29,CO,#390,75,518,572,41:56:00,2:46:22,1:57:20,5:41:40,83.9
Andres SernaM25-29,CO,#136,6,43,45,35:50:00,2:27:32,1:28:58,4:36:50,95.8
Braian Moreno MoncayoM25-29,CO,#1011,101,715,817,48:53:00,2:42:50,2:15:37,5:57:58,81.3
Daniel Avella JiménezM25-29,CO,#931,27,213,233,40:33:00,2:35:58,1:49:23,5:14:53,88.4
Sergio Granados DiazM25-29,CO,#977,94,673,762,48:07:00,2:49:40,2:04:27,5:54:41,81.8
Mauricio Ramirez AriasM25-29,CO,#1032,106,743,851,49:36:00,2:54:33,2:08:39,6:00:42,80.9
Nicolás Durán LópezM25-29,CO,#961,155,1150,1388,46:18:00,3:07:25,2:38:22,6:42:00,75.2
Mauricio QuijanoM25-29,CO,#307,132,943,1097,37:47:00,3:04:16,2:21:42,6:17:31,78.5
Miguel VasquezM25-29,CO,#1065,25,199,217,38:46:00,2:38:26,1:50:27,5:12:52,88.8
Daniel Samaniego MonteroM25-29,EC,#1046,51,377,416,43:23:00,2:39:23,1:59:42,5:32:18,85.4
Juan Camilo CastroM25-29,CO,#90,12,79,86,32:01:00,2:30:29,1:43:34,4:52:26,92.6
Simón HerreraM25-29,CO,#980,154,1147,1385,40:22:00,2:51:07,3:01:41,6:41:58,75.2
Rodrigo RivielloM25-29,MX,#1039,72,503,556,29:40:00,2:52:04,2:13:40,5:40:38,84
Santiago GartnerM25-29,CO,#973,111,800,917,41:17:00,2:53:04,2:23:58,6:04:40,80.3
Felipe FajardoM30-34,CO,#1149,236,1026,1215,58:22:00,3:08:18,2:09:30,6:27:22,77.8
Carlos Gonzalez SegreraM30-34,CO,#1182,174,742,850,32:48:00,3:00:27,2:20:11,6:00:37,81.6
Juan Manuel Díaz HernándezM30-34,CO,#2052,43,177,192,41:06:00,2:42:34,1:40:35,5:10:03,90
Fernando Andres Suarez RayoM30-34,CO,#1307,300,1381,1765,51:36:00,4:02:57,2:46:55,7:54:53,67.4
Diego Felipe Prada SamudioM30-34,CO,#1260,214,898,1041,44:57:00,2:54:11,2:25:25,6:12:55,79.8
Edgar IbanezM30-34,MX,#514,115,464,512,37:43:00,2:44:29,2:10:11,5:38:20,85.1
Ricardo Gonzalez GonzalezM30-34,CO,#1175,190,797,914,41:21:00,2:53:05,2:20:33,6:04:31,81.1
Sergio Esteban Cipagauta SanchezM30-34,CO,#1126,234,1020,1206,32:03:00,2:55:49,2:50:05,6:26:32,77.9
Juan Manuel Rubiano ChavesM30-34,CO,#1285,291,1312,1634,49:17:00,3:31:15,2:46:39,7:16:23,71.6
Camilo JimenezM30-34,CO,#1198,283,1285,1590,44:55:00,3:20:19,2:52:10,7:07:14,72.7
Carlos David Gonzalez Rubio JaramilloM30-34,CO,#1180,299,1373,1749,51:15:00,3:47:23,2:54:37,7:43:36,68.6
Marcelo Lopez ZuletaM30-34,CO,#1204,141,587,648,46:34:00,2:42:31,2:05:40,5:47:14,83.7
Juan Camilo LondoñoM30-34,CO,#2057,70,279,303,44:19:00,2:31:37,1:56:58,5:21:33,88
Santiago Ferrer RamirezM30-34,CO,#1151,46,182,197,35:55:00,2:35:26,1:51:56,5:10:51,89.9
David PérezM30-34,CO,#289,157,650,734,38:32:00,3:04:28,2:00:10,5:52:51,82.8
Juan Sebastian Gonzalez GuevaraM30-34,CO,#1176,103,410,452,32:58:00,2:44:45,2:10:24,5:34:38,85.8
Alvaro OrbesM30-34,CO,#286,104,412,454,42:37:00,2:42:42,2:01:26,5:34:47,85.7
Camilo LondoñoM30-34,CO,#500,126,519,573,47:21:00,2:49:40,1:54:52,5:41:41,84.6
Juan Pablo CerroM30-34,CO,#309,95,391,433,50:58:00,2:41:38,1:52:39,5:33:11,86
Camilo Andres López RamírezM30-34,CO,#1203,19,85,92,41:07:00,2:31:11,1:36:02,4:54:07,93.1
Juan Camilo Valbuena PabonM30-34,CO,#504,229,970,1136,46:15:00,3:22:25,2:03:37,6:21:01,78.7
Jefferson DiazM30-34,VE,#1138,223,957,1119,44:00:00,3:02:29,2:26:42,6:19:32,78.9
Camilo Amaya MonsalveM30-34,CO,#1085,164,690,782,35:09:00,2:45:57,2:29:05,5:56:18,82.3
Eugenio Porras HidalgoM30-34,CR,#1259,263,1160,1402,48:39:00,3:21:10,2:19:14,6:43:08,75.7
Francois BuhagiarM30-34,MT,#1108,248,1068,1269,48:25:00,2:59:16,2:36:59,6:31:26,77.3
Sebastian B LargoM30-34,CO,#1099,213,895,1037,47:02:00,2:59:39,2:15:07,6:12:35,79.9
Shamyr AlyM30-34,CO,#2115,34,147,160,30:13:00,2:33:49,1:56:20,5:05:41,90.9
Diego SuárezM30-34,CO,#196,194,815,935,42:28:00,2:48:49,2:27:35,6:05:53,80.9
Alfonso G EgeaM30-34,ES,#1156,230,975,1145,50:22:00,3:02:06,2:12:44,6:21:51,78.6
Daniel Aldana MendezM30-34,CO,#1080,151,621,695,37:01:00,2:54:04,2:11:49,5:50:18,83.2
Miguel ForeroM30-34,CO,#101,11,39,40,32:57:00,2:29:23,1:28:36,4:35:30,96.9
Manuel Gil CelisM30-34,CO,#1164,295,1352,1709,44:54:00,3:36:25,2:58:43,7:31:12,70
Johan Andres Charry SanchezM30-34,CO,#1125,112,438,480,45:31:00,2:43:47,1:59:29,5:36:08,85.5
029 Urdaneta ViloriaM30-34,VE,#1310,137,580,638,50:51:00,2:40:09,2:05:47,5:46:41,83.8
Mario Andrés Salcedo MorionesM30-34,CO,#1289,159,654,738,41:51:00,3:04:12,1:59:01,5:53:02,82.8
Claudio JuniorM30-34,BR,#1200,252,1103,1320,44:49:00,2:58:26,2:41:53,6:36:02,76.6
Raul Jose Herrera PolaniaM30-34,CO,#1192,197,826,951,45:08:00,2:53:38,2:19:59,6:06:59,80.7
Andres MejiaM30-34,CO,#1220,212,892,1032,40:12:00,3:05:55,2:17:12,6:12:14,79.9
Alexander Monroy CarantonM30-34,CO,#502,75,303,331,41:19:00,2:49:32,1:48:07,5:25:06,87.4
Mauricio Vel�squezM30-34,CO,#1319,264,1164,1407,47:16:00,2:50:37,2:57:17,6:43:44,75.6
Juan Camilo Serna OcampoM30-34,CO,#1297,26,114,125,39:17:00,2:21:04,1:53:54,5:01:18,91.7
Juan Camilo MorenoM30-34,CO,#462,22,100,108,35:41:00,2:33:52,1:40:59,4:56:52,92.5
Diego AtuestaM30-34,CO,#1090,84,332,363,38:48:00,2:49:42,1:53:55,5:27:43,86.9
Andrés BaenaM30-34,CO,#1091,145,594,655,36:50:00,2:56:40,2:03:41,5:47:45,83.6
Lenin ErazoM30-34,EC,#1146,89,359,396,35:18:00,2:40:30,2:08:56,5:30:46,86.4
MAURICIO BUSTILLOM30-34,CO,#1109,298,1369,1743,54:46:00,3:51:02,2:47:31,7:41:45,68.8
Arturo Joaquin Villarreal JimenezM30-34,CO,#1321,107,421,463,49:58:00,2:44:14,1:50:48,5:35:05,85.7
Greivin BarrantesM30-34,CR,#1093,37,159,173,39:06:00,2:34:55,1:48:53,5:07:42,90.5
Alfredo Jose Moreno PaterninaM30-34,CO,#334,251,1095,1308,57:44:00,2:48:53,2:36:02,6:35:12,76.7
Jose Miguel Oliveros CoralM30-34,CO,#1238,239,1035,1226,1:07:33,2:59:27,2:09:59,6:28:14,77.7
Juan Pablo Medina NeiraM30-34,CO,#1219,21,99,107,38:11:00,2:27:05,1:44:24,4:56:33,92.6
Juan Sebastian Restrepo RojasM30-34,CO,#1272,203,860,993,50:38:00,2:52:12,2:19:21,6:09:47,80.3
Felipe MoraM30-34,CO,#102,7,32,33,31:06:00,2:16:08,1:40:08,4:31:49,97.6
Jose Wilmar RamirezM30-34,CO,#1266,35,150,163,47:21:00,2:34:10,1:37:56,5:05:55,90.8
Roberto Salazar OliverosM30-34,CO,#1287,60,242,263,40:27:00,2:34:31,1:57:01,5:17:44,88.7
Raúl RodriguezM30-34,CO,#1276,200,845,977,50:51:00,2:43:57,2:25:05,6:08:45,80.4
Juan RomeroM30-34,CO,#1283,280,1263,1550,48:49:00,4:04:49,1:58:14,7:02:53,73.2
Felipe Amaya GallianoM30-34,CO,#1084,184,764,875,42:31:00,3:06:47,2:04:45,6:02:26,81.4
Javier Mauricio Martinez MolanoM30-34,CO,#501,150,620,693,46:27:00,2:41:10,2:16:10,5:50:12,83.2
Andres PinedaM30-34,US,#1256,189,793,910,52:43:00,2:40:44,2:25:00,6:04:24,81.1
Rawy MaduroM30-34,AW,#1206,187,784,898,40:32:00,2:46:39,2:29:25,6:03:48,81.2
Victor SalcedoM30-34,CO,#1288,148,607,670,50:02:00,2:47:36,2:03:49,5:48:52,83.5
Camilo Vega OchoaM30-34,CO,#107,227,965,1130,41:18:00,2:42:43,2:49:37,6:20:20,78.8
Cristian David Zapata VargasM30-34",CO,#2090,1,13,13,27:18:00,2:16:30,1:29:07,4:17:45,100.8
Pablo GomezM30-34,CO,#1168,249,1081,1287,41:42:00,3:01:20,2:43:13,6:33:21,77
Luis David Ortega MarinM30-34,CO,#1240,56,228,249,43:40:00,2:24:39,2:01:33,5:16:43,88.8
Adolfo Pretell RiveraM30-34,PE,#192,161,663,751,37:44:00,2:43:32,2:27:04,5:53:52,82.7
John Alejandro Arcila EcheverryM30-34,CO,#1088,275,1242,1518,42:24:00,3:22:56,2:41:02,6:57:22,73.9
Victor Daniel Real PeraltaM30-34,CO,#1268,90,362,399,43:33:00,2:28:17,2:10:45,5:30:55,86.4
Diego Alejandro Castro CaycedoM30-34,CO,#1123,144,592,653,40:13:00,2:41:23,2:18:55,5:47:40,83.6
mauricio narvaezM30-34,CO,#437,168,704,802,34:24:00,2:46:54,2:27:52,5:57:18,82.2
Juan José Pérez NavarroM30-34,PA,#1252,48,200,219,41:01:00,2:26:13,2:00:52,5:13:05,89.5
Marco NuñezM30-34,CO,#1237,163,668,757,40:53:00,2:35:50,2:27:42,5:54:19,82.6
heiner marrugoM30-34,CO,#1211,199,841,971,1:00:40,2:47:46,2:11:46,6:08:29,80.5
Andres Felipe OspinaM30-34,CO,#1244,288,1301,1616,53:10:00,3:06:28,2:57:58,7:11:51,72.2
Hector Antonio Rojas BenjumeaM30-34,CO,#1280,169,719,822,36:56:00,2:53:17,2:21:57,5:58:40,81.9
Juan ContrerasM30-34,CO,#1129,102,405,447,47:37:00,2:41:16,1:57:51,5:34:19,85.8
Paulo GuevaraM30-34,CO,#2088,172,728,832,39:32:00,2:58:14,2:13:44,5:59:13,81.9
Manuel Jimenez VeraM30-34,EC,#1199,222,956,1117,52:29:00,2:52:39,2:25:08,6:18:58,79
Leonardo ClevesM30-34,CO,#1127,91,373,412,38:43:00,2:42:36,2:03:21,5:32:06,86.2
Ricardo Valencia PortillaM30-34,CO,#1314,17,73,77,37:27:00,2:27:10,1:38:42,4:50:23,93.8
Santiago Sotello RiverosM30-34,CO,#1305,274,1233,1506,48:08:00,3:03:10,2:54:17,6:56:05,74.1
Oscar Fernando Perez BuenoM30-34,CO,#1250,128,538,592,40:36:00,2:54:01,2:03:12,5:43:09,84.4
diego leceaM30-34,AR,#2056,38,161,175,32:47:00,2:24:34,2:03:55,5:07:56,90.4
Luis GonzalezM30-34,CO,#1174,217,913,1059,42:24:00,3:07:51,2:14:42,6:14:35,79.6
Eduardo Lopera PeroniM30-34,CO,#1201,211,891,1031,40:11:00,2:57:11,2:21:39,6:11:52,80
Ricardo PérezM30-34,CO,#1251,266,1182,1435,41:46:00,3:08:39,2:50:19,6:47:18,75.2
Edison Andres Cruz OlivoM30-34,CO,#1134,206,872,1008,43:11:00,3:04:51,2:15:06,6:10:24,80.2
Roberth Napoleon Cadena MejiaM30-34,EC,#1113,167,702,799,50:07:00,2:43:55,2:14:46,5:57:15,82.2
Ricardo Andres Guiot MeloM30-34,CO,#1187,76,304,332,41:10:00,2:43:26,1:53:14,5:25:16,87.3
Yonattan FlorezM30-34,CO,#1153,25,105,114,39:43:00,2:30:03,1:42:20,4:58:18,92.3
Juan GestosoM30-34,ES,#1162,265,1181,1433,50:41:00,3:03:11,2:39:11,6:47:06,75.2
Camilo InfanteM30-34,CO,#1195,83,328,359,36:10:00,2:44:01,2:01:17,5:27:32,87
Juan Pablo Sardi RestrepoM30-34,CO,#1295,31,137,150,38:30:00,2:35:19,1:40:45,5:04:52,91
Marcelo Alcivar IntriagoM30-34,EC,#1079,270,1204,1461,53:23:00,3:12:22,2:35:38,6:49:55,74.8
Diego BernalM30-34,CO,#326,238,1029,1219,53:58:00,3:04:37,2:20:12,6:27:34,77.8
Simon ArbelaezM30-34,CO,#1087,93,376,415,39:40:00,2:42:59,2:00:32,5:32:14,86.2
Mario RodríguezM30-34,CO,#1278,224,958,1121,56:02:00,2:58:48,2:13:49,6:19:39,78.9
Jose Angel Plaza AgudoM30-34,ES,#1258,195,819,941,38:45:00,3:03:37,2:15:06,6:06:18,80.8
Cesar Alberto Palencia BaezM30-34,CO,#1247,281,1274,1564,55:37:00,3:29:18,2:22:35,7:04:07,73.1
Felipe RamosM30-34,CO,#503,276,1243,1519,48:50:00,3:42:22,2:13:19,6:57:22,73.9
Edicson Salvador Bello GarciaM30-34,CO,#1097,49,202,221,40:15:00,2:35:42,1:48:59,5:13:24,89.4
Jhon Alexander Ortiz AlcaldeM30-34,CO,#1242,294,1345,1686,1:00:06,3:31:25,2:41:15,7:26:04,70.5
Julian DavidM30-34,CO,#525,59,241,262,45:08:00,2:38:20,1:49:02,5:17:40,88.7
Diego Alejandro González FlórezM30-34,CO,#1173,58,235,256,36:57:00,2:37:26,1:56:09,5:17:04,88.8
Juan Pablo BonillaM30-34,CO,#98,12,51,54,31:56:00,2:28:02,1:36:44,4:41:00,95.7
Diego CardenasM30-34,CO,#1117,237,1028,1218,51:07:00,3:08:04,2:14:06,6:27:33,77.8
Jose Luis Bolaño ArmentaM30-34,CO,#1104,287,1300,1615,45:26:00,3:17:51,2:59:45,7:11:43,72.2
Sergio OrtizM30-34,CO,#1243,101,403,445,44:53:00,2:49:25,1:51:41,5:34:00,85.9
Jorge Alberto Villegas MartinezM30-34,CO,#1323,117,470,519,48:08:00,2:38:49,2:03:45,5:38:38,85.1
Andrés AlarconM30-34,CO,#1077,149,610,673,46:38:00,2:48:27,2:05:43,5:49:01,83.4
FELIPE ECHEVERRIM30-34,CO,#100,9,34,35,37:19:00,2:24:01,1:26:47,4:33:03,97.4
